Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
53,Yes,Non-Travel,1441,Human Resources,12,5,Human Resources,1,4897,1,Female,37,4,3,Research Scientist,2,Married,5867,9768,6,Y,Yes,25,4,2,80,3,37,0,2,1,9,7,18
39,No,Travel_Frequently,1132,Research & Development,3,4,Other,1,4898,2,Female,37,3,2,Sales Executive,2,Married,8058,14724,5,Y,Yes,11,3,1,80,1,34,2,3,9,15,11,5
22,Yes,Travel_Frequently,324,Research & Development,8,1,Medical,1,4899,1,Female,87,4,2,Laboratory Technician,4,Married,9327,16729,8,Y,No,23,3,1,80,3,21,0,4,10,11,13,17
24,No,Non-Travel,1384,Sales,27,1,Human Resources,1,4900,3,Female,60,4,4,Healthcare Representative,1,Divorced,9839,5869,3,Y,Yes,17,1,3,80,3,2,3,3,16,7,7,1
46,Yes,Non-Travel,796,Research & Development,5,5,Life Sciences,1,4901,4,Male,79,4,3,Manager,3,Single,14152,14979,10,Y,Yes,10,2,2,80,2,6,0,1,29,8,5,0
54,Yes,Non-Travel,498,Sales,22,1,Life Sciences,1,4902,3,Male,73,1,3,Sales Executive,4,Single,17369,19433,9,Y,No,19,3,4,80,0,8,0,1,18,2,1,18
51,Yes,Non-Travel,1356,Research & Development,21,5,Medical,1,4903,4,Male,76,4,1,Manufacturing Director,3,Married,19011,18187,1,Y,No,14,4,1,80,2,28,1,2,13,0,1,4
26,No,Non-Travel,598,Sales,27,4,Human Resources,1,4904,4,Male,54,1,2,Healthcare Representative,4,Divorced,13936,20574,8,Y,Yes,25,4,2,80,2,14,6,3,10,8,6,5
43,No,Non-Travel,185,Research & Development,15,3,Other,1,4905,4,Male,40,4,1,Manufacturing Director,4,Single,11245,11897,4,Y,Yes,13,4,1,80,0,24,2,1,39,15,11,3
24,Yes,Travel_Frequently,1017,Human Resources,13,3,Human Resources,1,4906,2,Female,80,2,1,Sales Executive,1,Single,6726,13815,2,Y,Yes,14,4,2,80,2,23,6,1,7,3,15,20
30,Yes,Travel_Frequently,548,Human Resources,19,2,Technical Degree,1,4907,4,Female,64,4,5,Healthcare Representative,2,Divorced,4534,17799,4,Y,No,22,4,1,80,0,39,2,2,7,4,2,1
41,Yes,Travel_Frequently,454,Research & Development,24,5,Technical Degree,1,4908,2,Male,48,2,3,Research Scientist,3,Married,18661,6945,4,Y,No,13,1,2,80,3,34,0,3,5,13,7,10
41,No,Travel_Frequently,659,Research & Development,21,4,Human Resources,1,4909,3,Male,35,4,2,Healthcare Representative,2,Single,2075,6766,9,Y,No,17,2,4,80,0,28,3,1,16,9,14,10
40,Yes,Travel_Frequently,1029,Research & Development,22,1,Other,1,4910,2,Female,85,3,4,Laboratory Technician,4,Single,16477,12109,5,Y,No,12,4,1,80,3,40,4,1,6,9,13,7
23,No,Travel_Frequently,1194,Sales,16,1,Other,1,4911,1,Male,41,2,4,Laboratory Technician,1,Single,5768,16094,10,Y,Yes,25,1,1,80,1,9,2,4,13,1,12,2
58,No,Non-Travel,496,Sales,19,1,Life Sciences,1,4912,4,Male,82,2,1,Healthcare Representative,2,Single,11431,8878,4,Y,No,25,2,4,80,0,20,6,4,6,1,2,8
48,Yes,Travel_Frequently,991,Human Resources,16,3,Human Resources,1,4913,4,Male,70,1,4,Sales Executive,2,Single,12873,12415,10,Y,No,20,1,1,80,3,1,1,3,10,3,3,19
59,No,Travel_Frequently,998,Human Resources,21,4,Medical,1,4914,4,Female,62,4,3,Sales Executive,3,Single,7374,6478,8,Y,No,10,1,3,80,2,1,0,4,31,12,3,12
50,Yes,Travel_Rarely,686,Human Resources,8,3,Other,1,4915,2,Female,75,2,5,Research Scientist,1,Married,16900,11083,1,Y,No,21,1,4,80,2,37,5,1,22,15,11,9
42,No,Travel_Frequently,1308,Research & Development,21,4,Life Sciences,1,4916,1,Female,87,3,5,Healthcare Representative,2,Married,5031,21177,5,Y,Yes,12,3,2,80,3,2,2,1,18,6,5,2
42,No,Non-Travel,1355,Sales,24,4,Medical,1,4917,3,Female,97,4,3,Sales Executive,2,Divorced,12284,11173,8,Y,No,17,2,2,80,3,11,6,1,22,1,15,7
37,No,Travel_Frequently,265,Human Resources,9,2,Other,1,4918,1,Female,39,3,2,Manager,3,Single,17230,12206,2,Y,Yes,17,1,4,80,3,33,3,2,27,0,10,10
28,No,Non-Travel,924,Human Resources,29,5,Human Resources,1,4919,2,Male,99,1,3,Healthcare Representative,1,Divorced,6568,7426,0,Y,No,20,4,2,80,0,5,3,4,6,1,13,3
27,No,Non-Travel,197,Research & Development,27,5,Technical Degree,1,4920,1,Male,77,2,3,Research Scientist,4,Married,6296,14357,1,Y,Yes,25,3,1,80,3,30,3,1,29,1,2,5
52,No,Travel_Rarely,795,Research & Development,25,1,Human Resources,1,4921,1,Female,76,1,1,Laboratory Technician,2,Married,13907,10800,1,Y,Yes,20,2,3,80,1,15,6,3,36,10,3,7
27,Yes,Travel_Rarely,1046,Human Resources,3,4,Marketing,1,4922,1,Male,78,3,3,Research Scientist,4,Single,6159,18189,1,Y,Yes,15,3,4,80,3,16,2,2,4,3,14,18
55,Yes,Travel_Frequently,1423,Sales,30,4,Life Sciences,1,4923,3,Male,53,2,3,Sales Executive,2,Divorced,11410,13644,3,Y,Yes,20,2,3,80,2,36,1,2,8,0,0,13
46,Yes,Travel_Rarely,1050,Sales,15,1,Life Sciences,1,4924,4,Male,94,1,1,Manufacturing Director,3,Single,11384,10473,3,Y,Yes,21,3,3,80,3,10,4,2,34,12,15,9
26,No,Travel_Frequently,169,Research & Development,10,1,Life Sciences,1,4925,3,Male,64,4,4,Research Scientist,4,Married,8327,20067,9,Y,Yes,18,1,1,80,3,36,1,2,27,0,7,20
22,Yes,Non-Travel,623,Human Resources,12,2,Life Sciences,1,4926,1,Male,50,2,5,Laboratory Technician,1,Single,17247,24147,1,Y,Yes,17,3,3,80,2,10,4,3,5,3,13,11
43,No,Travel_Frequently,720,Sales,23,5,Human Resources,1,4927,3,Male,96,1,4,Research Scientist,2,Divorced,12216,22014,10,Y,Yes,10,4,4,80,1,37,4,3,32,6,14,13
44,No,Non-Travel,761,Research & Development,19,3,Human Resources,1,4928,3,Female,79,4,2,Laboratory Technician,4,Single,10131,6879,4,Y,No,19,1,2,80,0,26,4,1,28,5,7,3
48,No,Travel_Rarely,328,Sales,28,3,Marketing,1,4929,2,Male,75,2,5,Research Scientist,3,Divorced,4984,8844,10,Y,Yes,17,3,3,80,2,20,4,2,15,6,4,14
22,No,Non-Travel,1474,Research & Development,11,4,Technical Degree,1,4930,2,Female,50,1,4,Research Scientist,4,Divorced,4524,19354,9,Y,Yes,20,1,2,80,0,36,2,3,11,13,7,2
22,Yes,Travel_Rarely,806,Research & Development,17,4,Marketing,1,4931,3,Female,47,2,2,Healthcare Representative,1,Married,17443,9779,8,Y,Yes,22,4,2,80,0,3,6,3,20,5,12,5
22,No,Travel_Rarely,888,Research & Development,1,4,Human Resources,1,4932,1,Male,39,4,1,Healthcare Representative,4,Single,10914,9849,1,Y,Yes,22,4,3,80,0,22,1,3,15,6,7,3
32,Yes,Travel_Rarely,1445,Human Resources,26,4,Human Resources,1,4933,1,Female,58,1,5,Laboratory Technician,2,Married,16315,24376,6,Y,Yes,12,3,1,80,3,29,4,4,21,6,1,20
43,No,Non-Travel,179,Sales,9,4,Other,1,4934,3,Female,59,1,2,Manufacturing Director,4,Married,5011,5427,7,Y,No,12,3,2,80,1,12,5,1,18,7,11,8
29,Yes,Travel_Rarely,1371,Research & Development,6,3,Marketing,1,4935,4,Male,89,4,2,Sales Executive,2,Divorced,16000,14018,8,Y,Yes,17,3,4,80,3,24,0,2,29,6,2,6
30,No,Travel_Rarely,730,Research & Development,16,4,Medical,1,4936,1,Male,32,3,1,Healthcare Representative,3,Married,12180,16342,6,Y,No,18,2,2,80,2,29,4,4,10,9,6,0
35,No,Travel_Rarely,1358,Human Resources,29,5,Marketing,1,4937,4,Male,87,2,3,Sales Executive,3,Divorced,9068,21751,4,Y,Yes,20,3,1,80,1,21,6,3,38,3,1,20
40,No,Travel_Frequently,101,Human Resources,15,2,Other,1,4938,4,Male,96,3,1,Manager,3,Married,5112,16803,9,Y,No,22,2,3,80,0,19,3,3,1,5,2,1
28,No,Travel_Frequently,1114,Human Resources,24,2,Technical Degree,1,4939,4,Male,45,4,5,Research Scientist,1,Single,19698,17012,1,Y,Yes,13,1,3,80,2,35,3,2,6,8,14,11
47,Yes,Travel_Rarely,1044,Human Resources,30,5,Medical,1,4940,3,Female,100,3,4,Laboratory Technician,1,Divorced,6871,24225,5,Y,Yes,17,4,4,80,1,22,0,4,20,6,1,17
37,No,Travel_Frequently,222,Research & Development,16,3,Technical Degree,1,4941,2,Male,88,1,1,Sales Executive,2,Single,17892,14607,10,Y,Yes,16,4,4,80,2,1,4,2,35,10,5,13
55,No,Non-Travel,590,Research & Development,25,4,Other,1,4942,2,Male,58,2,3,Laboratory Technician,1,Divorced,4863,9158,3,Y,Yes,19,4,4,80,0,3,5,1,16,4,4,14
29,No,Non-Travel,675,Sales,11,1,Technical Degree,1,4943,1,Male,60,4,1,Research Scientist,4,Divorced,19643,22749,8,Y,No,20,1,4,80,0,10,0,2,11,1,14,2
51,Yes,Travel_Rarely,368,Research & Development,29,3,Human Resources,1,4944,4,Female,87,1,3,Manufacturing Director,1,Married,2180,15855,5,Y,No,16,3,3,80,3,26,0,2,4,5,0,12
46,Yes,Travel_Rarely,532,Research & Development,6,4,Medical,1,4945,1,Male,98,3,1,Research Scientist,4,Single,14967,9382,5,Y,No,20,2,4,80,0,40,0,2,10,15,2,4
35,Yes,Non-Travel,111,Sales,3,1,Medical,1,4946,3,Female,92,2,1,Manufacturing Director,4,Married,7360,11779,10,Y,Yes,24,1,4,80,3,16,1,4,17,3,14,20
30,Yes,Travel_Frequently,328,Research & Development,5,2,Human Resources,1,4947,3,Female,44,2,2,Laboratory Technician,2,Single,6463,5158,2,Y,No,13,3,1,80,2,13,4,4,18,8,2,11
30,No,Travel_Frequently,867,Research & Development,20,2,Medical,1,4948,4,Male,70,3,5,Manager,2,Single,16809,18139,3,Y,No,20,4,1,80,0,34,3,2,33,12,5,20
38,Yes,Travel_Frequently,1384,Sales,7,1,Medical,1,4949,4,Female,95,1,4,Laboratory Technician,2,Single,13749,12606,10,Y,Yes,23,3,1,80,2,18,2,2,29,2,14,10
40,Yes,Travel_Rarely,707,Human Resources,19,1,Other,1,4950,2,Male,94,3,2,Healthcare Representative,2,Divorced,18233,23643,10,Y,Yes,22,4,3,80,1,39,6,2,17,5,6,17
54,No,Travel_Frequently,1177,Sales,27,4,Technical Degree,1,4951,3,Male,76,3,2,Laboratory Technician,3,Single,5147,24470,7,Y,No,15,3,4,80,2,18,0,1,24,9,8,7
48,Yes,Non-Travel,1497,Human Resources,15,3,Life Sciences,1,4952,1,Female,97,3,2,Laboratory Technician,2,Single,13531,21356,3,Y,No,23,3,2,80,2,34,2,2,5,1,11,9
48,Yes,Travel_Frequently,1351,Sales,25,5,Life Sciences,1,4953,3,Female,33,3,2,Manufacturing Director,1,Married,18821,23371,9,Y,Yes,24,2,2,80,3,13,1,3,32,11,5,8
48,Yes,Non-Travel,352,Sales,18,2,Technical Degree,1,4954,3,Female,75,4,5,Laboratory Technician,1,Single,16412,15772,3,Y,No,17,3,4,80,1,12,0,3,37,7,5,5
52,No,Travel_Frequently,410,Research & Development,28,2,Other,1,4955,1,Male,84,1,2,Sales Executive,2,Single,18269,10131,5,Y,No,11,3,2,80,2,24,0,1,22,15,13,20
28,No,Travel_Rarely,1321,Research & Development,9,3,Marketing,1,4956,4,Male,92,2,4,Sales Executive,4,Married,16197,22435,8,Y,Yes,15,2,2,80,1,18,4,4,21,0,6,20
23,No,Travel_Rarely,1178,Sales,21,4,Life Sciences,1,4957,1,Female,89,2,2,Research Scientist,2,Single,8932,7458,2,Y,No,13,1,3,80,2,11,5,4,13,1,14,1
46,Yes,Travel_Frequently,501,Sales,30,3,Other,1,4958,4,Male,96,2,2,Sales Executive,3,Married,2674,15327,7,Y,Yes,14,4,2,80,2,23,6,1,6,1,6,18
55,Yes,Travel_Rarely,953,Human Resources,29,2,Technical Degree,1,4959,3,Female,89,2,2,Research Scientist,3,Married,7617,11676,3,Y,Yes,19,2,3,80,2,36,6,1,17,0,1,7
34,Yes,Travel_Frequently,1043,Research & Development,16,5,Life Sciences,1,4960,2,Male,36,1,3,Research Scientist,2,Divorced,12065,23161,5,Y,No,22,3,1,80,1,1,0,4,10,2,7,7
46,No,Travel_Rarely,383,Sales,26,3,Technical Degree,1,4961,4,Male,64,3,3,Laboratory Technician,2,Married,12330,20367,2,Y,Yes,19,2,1,80,3,20,2,1,16,8,1,5
44,Yes,Travel_Frequently,328,Research & Development,12,5,Life Sciences,1,4962,3,Female,47,4,1,Research Scientist,4,Married,19326,23504,10,Y,No,14,1,2,80,3,28,5,1,27,15,12,0
26,Yes,Travel_Rarely,1130,Research & Development,14,3,Technical Degree,1,4963,2,Female,45,1,1,Laboratory Technician,2,Married,12348,21214,8,Y,No,13,3,4,80,2,1,1,4,39,0,1,13
38,Yes,Non-Travel,769,Research & Development,13,2,Marketing,1,4964,1,Female,62,2,3,Healthcare Representative,2,Married,5282,10168,10,Y,No,24,4,2,80,3,24,4,1,4,8,14,1
50,No,Travel_Rarely,765,Research & Development,16,2,Technical Degree,1,4965,1,Male,80,4,2,Research Scientist,4,Divorced,15528,20606,7,Y,No,25,3,4,80,3,20,2,1,19,8,9,2
28,Yes,Travel_Frequently,1057,Research & Development,14,2,Life Sciences,1,4966,4,Female,86,2,4,Manager,2,Single,3763,17658,7,Y,No,13,3,1,80,2,14,1,3,19,12,12,15
32,No,Travel_Rarely,846,Human Resources,15,5,Technical Degree,1,4967,3,Female,66,2,1,Sales Executive,1,Married,8782,10937,6,Y,Yes,17,1,4,80,1,31,3,3,9,11,0,8
44,Yes,Travel_Rarely,1101,Research & Development,12,5,Life Sciences,1,4968,1,Female,62,1,5,Sales Executive,1,Divorced,2452,23153,6,Y,Yes,24,1,4,80,1,25,4,4,18,4,11,19
29,No,Non-Travel,173,Sales,5,1,Medical,1,4969,3,Female,32,3,4,Manufacturing Director,1,Single,6224,7087,10,Y,Yes,19,3,1,80,0,24,4,1,20,14,3,14
57,Yes,Travel_Frequently,1073,Sales,10,1,Technical Degree,1,4970,4,Female,100,2,1,Sales Executive,3,Single,13580,20364,10,Y,Yes,20,3,1,80,1,7,6,2,2,12,3,1
33,No,Travel_Rarely,1162,Sales,14,2,Human Resources,1,4971,4,Female,30,1,1,Sales Executive,3,Married,15890,8653,4,Y,Yes,20,3,1,80,0,9,0,3,33,6,14,2
28,No,Non-Travel,1218,Research & Development,3,2,Technical Degree,1,4972,2,Male,37,4,5,Manager,2,Divorced,5794,21785,10,Y,Yes,11,3,1,80,1,16,3,4,26,3,7,13
24,No,Travel_Frequently,1454,Research & Development,22,5,Medical,1,4973,1,Female,85,2,2,Manufacturing Director,3,Single,4394,15582,5,Y,No,24,2,4,80,0,10,1,2,12,10,2,4
60,No,Travel_Frequently,554,Research & Development,18,2,Medical,1,4974,4,Female,92,2,3,Healthcare Representative,2,Single,5096,20935,8,Y,No,14,3,2,80,0,13,3,3,1,15,2,13
43,Yes,Non-Travel,280,Research & Development,25,5,Human Resources,1,4975,3,Male,34,3,3,Sales Executive,4,Married,8295,8408,0,Y,No,13,1,4,80,1,20,0,3,13,8,4,5
56,Yes,Travel_Rarely,190,Human Resources,2,4,Technical Degree,1,4976,3,Male,39,3,1,Research Scientist,2,Single,16901,7744,10,Y,Yes,24,3,3,80,0,38,4,4,23,13,11,8
38,No,Non-Travel,143,Human Resources,3,2,Medical,1,4977,2,Female,100,2,1,Manufacturing Director,2,Divorced,6777,7999,6,Y,Yes,21,4,1,80,1,7,4,4,11,6,13,19
57,No,Travel_Rarely,864,Human Resources,6,5,Medical,1,4978,2,Male,44,3,3,Sales Executive,4,Divorced,6731,14422,2,Y,No,10,3,1,80,2,38,6,1,7,7,2,16
59,Yes,Travel_Rarely,1353,Human Resources,18,4,Other,1,4979,2,Female,46,4,3,Research Scientist,1,Single,13303,22153,9,Y,Yes,19,2,4,80,1,38,4,3,14,1,5,2
46,Yes,Travel_Rarely,1100,Research & Development,30,5,Technical Degree,1,4980,1,Female,55,1,3,Healthcare Representative,4,Divorced,6785,13227,4,Y,No,18,2,3,80,1,18,2,1,38,4,14,2
26,Yes,Travel_Rarely,1023,Human Resources,15,5,Life Sciences,1,4981,2,Female,35,3,1,Research Scientist,4,Married,12288,6848,3,Y,No,19,4,1,80,2,24,4,4,37,3,3,9
48,No,Travel_Rarely,634,Sales,13,2,Medical,1,4982,1,Female,87,3,3,Healthcare Representative,4,Divorced,16566,14376,4,Y,No,17,4,4,80,1,36,0,4,23,0,11,9
52,Yes,Travel_Rarely,693,Research & Development,15,2,Human Resources,1,4983,1,Male,99,4,4,Laboratory Technician,2,Married,14097,21476,8,Y,No,19,2,4,80,3,16,3,1,18,8,9,7
31,No,Non-Travel,731,Sales,8,4,Other,1,4984,4,Female,31,4,1,Manufacturing Director,2,Married,7343,7720,0,Y,No,19,1,4,80,2,32,1,2,13,2,12,9
22,Yes,Travel_Frequently,1020,Human Resources,2,5,Marketing,1,4985,2,Male,57,2,4,Sales Executive,1,Married,4862,17171,4,Y,No,25,2,4,80,1,22,6,2,14,14,12,1
28,Yes,Non-Travel,1303,Sales,6,3,Marketing,1,4986,4,Male,34,2,4,Manager,1,Married,4850,5183,8,Y,No,10,3,3,80,0,20,4,1,24,12,1,14
55,Yes,Travel_Frequently,317,Research & Development,20,4,Marketing,1,4987,4,Female,75,4,4,Manufacturing Director,3,Single,19091,14809,2,Y,No,20,3,1,80,2,27,6,2,8,3,12,10
53,Yes,Non-Travel,165,Sales,27,2,Life Sciences,1,4988,2,Male,79,4,3,Research Scientist,2,Married,17625,6402,8,Y,Yes,21,1,1,80,3,28,3,3,33,11,8,6
41,No,Travel_Frequently,832,Human Resources,8,3,Medical,1,4989,2,Male,36,2,2,Sales Executive,2,Married,12065,23261,8,Y,Yes,23,3,2,80,2,28,2,4,3,10,6,14
50,No,Travel_Frequently,543,Research & Development,6,1,Marketing,1,4990,3,Male,68,2,3,Manufacturing Director,1,Single,18621,14961,0,Y,Yes,21,1,2,80,1,25,6,4,4,2,11,9
40,No,Non-Travel,229,Research & Development,7,2,Life Sciences,1,4991,4,Male,54,4,5,Research Scientist,2,Divorced,12878,22496,1,Y,No,18,1,1,80,1,24,6,2,34,6,12,1
55,Yes,Non-Travel,1396,Human Resources,20,4,Other,1,4992,2,Female,63,2,3,Laboratory Technician,2,Divorced,10043,15153,7,Y,Yes,18,4,2,80,2,39,6,2,12,15,14,6
51,Yes,Travel_Frequently,1206,Sales,1,1,Technical Degree,1,4993,4,Male,83,4,1,Manufacturing Director,3,Married,18989,19962,3,Y,No,17,1,3,80,1,17,3,1,13,1,13,9
38,No,Travel_Frequently,1311,Human Resources,12,5,Technical Degree,1,4994,4,Female,82,3,5,Sales Executive,3,Single,5065,17019,3,Y,Yes,10,2,2,80,1,39,6,3,13,12,5,15
50,Yes,Travel_Rarely,584,Human Resources,2,4,Marketing,1,4995,4,Female,50,1,1,Research Scientist,4,Single,9017,15100,2,Y,No,18,3,2,80,0,26,1,4,18,15,8,16
28,No,Travel_Frequently,713,Sales,25,3,Other,1,4996,3,Male,81,3,3,Laboratory Technician,2,Divorced,14854,12991,5,Y,No,21,3,2,80,0,5,1,3,40,10,13,14
56,No,Non-Travel,209,Human Resources,7,2,Marketing,1,4997,1,Female,82,1,2,Laboratory Technician,2,Single,6443,24870,1,Y,No,15,2,1,80,1,3,0,4,14,6,4,15
38,Yes,Travel_Rarely,761,Sales,26,2,Human Resources,1,4998,1,Female,68,1,5,Research Scientist,1,Married,16346,17343,2,Y,No,16,1,1,80,0,28,6,4,38,3,15,12
49,No,Travel_Rarely,104,Human Resources,15,3,Life Sciences,1,4999,4,Female,71,2,1,Manager,4,Single,6069,18510,2,Y,Yes,14,3,1,80,3,37,0,2,12,6,10,15
41,Yes,Non-Travel,1082,Research & Development,14,5,Life Sciences,1,5000,1,Male,63,2,3,Healthcare Representative,2,Single,10992,15833,6,Y,Yes,20,2,1,80,0,37,0,1,22,12,5,0
52,Yes,Non-Travel,1142,Human Resources,20,2,Technical Degree,1,5001,3,Female,70,1,5,Manager,2,Divorced,4008,10162,0,Y,Yes,19,4,3,80,2,22,4,4,9,13,8,17
56,Yes,Travel_Frequently,158,Human Resources,22,4,Technical Degree,1,5002,3,Female,49,4,2,Manager,3,Divorced,15332,17225,9,Y,No,24,1,1,80,0,33,1,4,3,6,1,13
43,Yes,Travel_Frequently,668,Human Resources,15,1,Human Resources,1,5003,2,Female,95,4,5,Sales Executive,4,Single,13204,24207,0,Y,Yes,23,2,3,80,3,38,5,3,35,9,12,6
24,Yes,Travel_Frequently,626,Sales,29,1,Medical,1,5004,3,Female,33,1,2,Sales Executive,4,Divorced,19153,21425,4,Y,No,19,1,4,80,2,5,0,1,18,2,8,1
34,No,Travel_Rarely,876,Sales,30,4,Human Resources,1,5005,3,Female,98,2,5,Manager,1,Married,14523,24700,0,Y,No,18,3,2,80,2,6,6,4,32,15,9,14
26,Yes,Non-Travel,1189,Research & Development,7,4,Life Sciences,1,5006,1,Female,48,2,4,Healthcare Representative,4,Married,11942,6126,9,Y,Yes,23,1,3,80,0,21,4,3,30,5,1,12
44,Yes,Travel_Rarely,542,Sales,19,1,Other,1,5007,2,Female,64,3,3,Healthcare Representative,4,Single,18357,15091,4,Y,No,24,3,1,80,3,28,1,2,11,11,14,14
34,No,Travel_Frequently,925,Sales,4,2,Technical Degree,1,5008,3,Female,89,1,1,Manufacturing Director,2,Single,8916,5792,7,Y,Yes,25,3,3,80,1,26,6,4,0,9,2,3
46,No,Travel_Frequently,811,Research & Development,29,1,Other,1,5009,4,Female,54,3,4,Sales Executive,2,Divorced,6222,21036,5,Y,Yes,12,1,1,80,1,6,0,2,19,13,12,5
25,No,Non-Travel,436,Research & Development,15,5,Other,1,5010,4,Female,97,2,1,Sales Executive,1,Single,12436,18367,7,Y,No,10,3,3,80,3,33,2,1,11,15,15,6
35,No,Travel_Frequently,663,Human Resources,27,2,Life Sciences,1,5011,1,Male,97,2,1,Manufacturing Director,1,Divorced,11649,11115,0,Y,No,21,1,4,80,3,1,1,2,13,3,13,0
26,No,Travel_Rarely,197,Sales,23,4,Medical,1,5012,1,Female,51,4,4,Manufacturing Director,1,Divorced,14871,18698,6,Y,No,12,1,1,80,3,22,2,3,3,10,3,11
57,Yes,Travel_Frequently,1374,Research & Development,29,5,Life Sciences,1,5013,3,Male,93,2,2,Manufacturing Director,4,Single,2650,13218,6,Y,Yes,15,4,1,80,1,18,2,1,9,14,1,17
48,Yes,Travel_Frequently,439,Sales,21,3,Human Resources,1,5014,4,Male,57,1,5,Laboratory Technician,3,Married,16411,18615,2,Y,Yes,18,2,1,80,1,5,3,3,12,11,4,6
37,Yes,Travel_Frequently,1368,Human Resources,11,4,Life Sciences,1,5015,2,Female,96,4,2,Research Scientist,3,Single,19272,21311,1,Y,No,24,2,4,80,1,26,6,4,14,3,9,19
27,No,Travel_Frequently,690,Human Resources,30,1,Other,1,5016,4,Male,64,1,5,Manager,1,Married,3148,14230,5,Y,No,17,3,3,80,3,17,0,1,24,1,15,0
56,No,Travel_Frequently,1168,Sales,22,1,Technical Degree,1,5017,2,Male,99,2,1,Manufacturing Director,2,Single,13406,24404,9,Y,Yes,24,2,1,80,1,10,6,1,27,4,4,14
29,No,Non-Travel,1453,Research & Development,10,5,Other,1,5018,3,Male,68,2,2,Sales Executive,1,Divorced,15102,15246,9,Y,Yes,18,1,4,80,1,5,1,3,15,5,5,14
27,No,Travel_Rarely,628,Research & Development,29,1,Medical,1,5019,2,Male,72,3,2,Laboratory Technician,3,Divorced,9158,16404,4,Y,No,25,4,1,80,1,22,3,1,20,10,13,10
56,Yes,Non-Travel,716,Research & Development,22,5,Marketing,1,5020,3,Female,61,1,3,Research Scientist,4,Divorced,10672,13877,3,Y,Yes,16,3,4,80,1,11,1,2,3,6,8,14
50,Yes,Travel_Frequently,1184,Research & Development,13,1,Human Resources,1,5021,3,Male,64,4,2,Sales Executive,2,Married,7579,20940,2,Y,Yes,25,3,3,80,1,38,1,1,31,7,5,11
46,Yes,Travel_Rarely,1197,Sales,12,2,Marketing,1,5022,4,Male,44,1,2,Manufacturing Director,4,Divorced,6427,17670,1,Y,Yes,18,3,2,80,3,29,6,3,27,15,4,13
45,Yes,Travel_Rarely,1278,Sales,1,1,Other,1,5023,1,Female,69,1,3,Manufacturing Director,2,Single,17653,9071,4,Y,Yes,15,2,3,80,2,2,2,1,3,11,10,19
41,No,Non-Travel,1067,Research & Development,12,3,Human Resources,1,5024,2,Male,64,1,2,Manufacturing Director,1,Single,7541,24944,5,Y,Yes,24,1,2,80,2,1,4,2,21,7,13,20
42,No,Non-Travel,275,Research & Development,5,4,Other,1,5025,4,Male,56,4,4,Sales Executive,2,Married,6856,19248,3,Y,Yes,10,4,1,80,0,21,3,3,33,4,7,13
38,Yes,Non-Travel,1490,Research & Development,8,1,Medical,1,5026,4,Female,59,3,1,Manufacturing Director,4,Married,14313,9169,5,Y,No,10,4,2,80,3,1,4,1,18,12,6,0
50,Yes,Travel_Frequently,718,Sales,2,2,Marketing,1,5027,3,Male,65,2,3,Research Scientist,2,Married,13405,5000,9,Y,Yes,23,3,1,80,0,11,4,4,13,8,14,10
29,No,Non-Travel,132,Sales,20,1,Technical Degree,1,5028,2,Male,55,2,4,Sales Executive,2,Married,15455,8128,0,Y,Yes,11,3,1,80,3,5,5,4,13,15,6,18
57,Yes,Non-Travel,1358,Research & Development,10,2,Life Sciences,1,5029,2,Male,73,2,3,Sales Executive,1,Married,3859,21519,9,Y,Yes,10,2,1,80,0,34,6,1,9,15,2,16
42,Yes,Travel_Rarely,697,Research & Development,21,2,Marketing,1,5030,1,Male,61,2,1,Research Scientist,4,Married,17878,7793,4,Y,No,13,3,3,80,0,3,4,2,8,4,2,7
23,Yes,Travel_Rarely,881,Human Resources,28,3,Medical,1,5031,3,Female,58,4,2,Laboratory Technician,4,Married,14995,12025,3,Y,Yes,21,2,3,80,0,32,6,4,0,5,7,19
25,Yes,Travel_Frequently,767,Human Resources,12,4,Life Sciences,1,5032,1,Female,88,2,2,Research Scientist,4,Married,17881,7747,8,Y,No,12,2,2,80,2,26,2,3,30,8,10,5
23,No,Travel_Rarely,1197,Human Resources,5,2,Other,1,5033,2,Female,87,3,1,Research Scientist,3,Divorced,15000,19144,9,Y,Yes,17,1,4,80,0,27,1,3,8,0,9,11
39,No,Travel_Rarely,1387,Research & Development,14,2,Medical,1,5034,3,Female,65,3,5,Research Scientist,3,Single,10520,22592,2,Y,No,25,1,2,80,2,29,3,2,21,9,3,19
35,Yes,Travel_Frequently,107,Sales,6,1,Technical Degree,1,5035,3,Female,75,2,5,Sales Executive,1,Single,19752,23293,6,Y,Yes,16,2,4,80,1,13,3,2,40,15,1,20
48,No,Non-Travel,1258,Research & Development,3,1,Technical Degree,1,5036,4,Female,66,1,1,Research Scientist,2,Married,6557,8807,0,Y,Yes,19,2,2,80,2,1,5,2,11,7,7,8
